vehicle_id,shop_id,daily_rental_usd,available_units,condition
BIKE_30207,SHOP_009,9.0,3,Good
BIKE_30207,SHOP_007,9.0,2,Excellent
BIKE_06496,SHOP_012,40.0,1,Good
BIKE_22512,SHOP_003,26.0,1,Excellent
BIKE_03281,SHOP_010,20.0,2,Fair
BIKE_15125,SHOP_009,27.0,3,Fair
BIKE_15125,SHOP_003,31.0,1,Good
BIKE_15075,SHOP_009,22.0,3,Good
BIKE_20948,SHOP_003,30.0,2,Fair
BIKE_20948,SHOP_009,29.0,1,Fair
BIKE_07722,SHOP_003,22.0,3,Good
BIKE_07722,SHOP_010,22.0,2,Excellent
BIKE_34229,SHOP_012,44.0,3,Good
BIKE_34942,SHOP_009,26.0,1,Good
BIKE_26662,SHOP_003,22.0,3,Good
BIKE_17688,SHOP_003,35.0,2,Good
BIKE_17688,SHOP_009,37.0,1,Good
BIKE_36854,SHOP_006,9.0,2,Fair
BIKE_36854,SHOP_001,10.0,1,Good
BIKE_18989,SHOP_001,9.0,2,Excellent
BIKE_18989,SHOP_009,12.0,3,Fair
BIKE_28057,SHOP_003,10.0,3,Good
BIKE_28057,SHOP_001,11.0,3,Good
BIKE_10192,SHOP_009,24.0,1,Good
BIKE_10192,SHOP_003,22.0,3,Good
BIKE_24774,SHOP_006,12.0,1,Fair
BIKE_24774,SHOP_007,9.0,1,Good
BIKE_36560,SHOP_009,35.0,1,Fair
BIKE_36560,SHOP_003,38.0,1,Fair
BIKE_06246,SHOP_009,29.0,2,Excellent
BIKE_06246,SHOP_003,27.0,2,Fair
BIKE_01710,SHOP_003,25.0,1,Good
BIKE_01710,SHOP_009,26.0,2,Good
BIKE_14956,SHOP_003,37.0,2,Excellent
BIKE_14956,SHOP_009,40.0,3,Good
BIKE_37788,SHOP_003,37.0,3,Fair
BIKE_01253,SHOP_009,26.0,3,Fair
BIKE_01253,SHOP_003,29.0,1,Good
BIKE_06648,SHOP_001,11.0,3,Good
BIKE_06648,SHOP_003,11.0,3,Good
BIKE_10157,SHOP_009,11.0,3,Fair
BIKE_10157,SHOP_007,12.0,2,Excellent
BIKE_00831,SHOP_003,20.0,2,Excellent
BIKE_00831,SHOP_001,20.0,2,Fair
BIKE_11585,SHOP_009,18.0,2,Fair
BIKE_26202,SHOP_003,30.0,1,Excellent
BIKE_26202,SHOP_009,31.0,1,Fair
BIKE_01553,SHOP_003,21.0,3,Good
BIKE_01553,SHOP_009,18.0,2,Good
BIKE_32537,SHOP_009,41.0,3,Good
BIKE_32537,SHOP_003,39.0,2,Excellent
BIKE_05501,SHOP_007,12.0,3,Excellent
BIKE_05501,SHOP_003,10.0,3,Good
BIKE_34669,SHOP_010,21.0,3,Good
BIKE_34669,SHOP_009,20.0,3,Good
BIKE_18310,SHOP_003,50.0,3,Good
BIKE_18310,SHOP_009,50.0,2,Excellent
BIKE_19473,SHOP_003,24.0,1,Good
BIKE_19473,SHOP_009,26.0,2,Fair
BIKE_23268,SHOP_003,23.0,2,Excellent
BIKE_03277,SHOP_006,11.0,3,Good
BIKE_07193,SHOP_003,24.0,2,Excellent
BIKE_12994,SHOP_009,30.0,3,Fair
BIKE_12994,SHOP_003,27.0,2,Good
BIKE_33220,SHOP_006,9.0,1,Good
BIKE_32876,SHOP_009,9.0,3,Good
BIKE_32876,SHOP_003,11.0,3,Good
BIKE_18416,SHOP_006,19.0,2,Good
BIKE_18416,SHOP_003,18.0,1,Good
BIKE_12617,SHOP_003,25.0,2,Fair
BIKE_09556,SHOP_010,22.0,2,Fair
BIKE_24581,SHOP_001,23.0,1,Good
BIKE_31952,SHOP_010,20.0,3,Excellent
BIKE_31952,SHOP_006,19.0,1,Good
BIKE_00312,SHOP_007,18.0,2,Fair
BIKE_00312,SHOP_004,17.0,3,Good
BIKE_38199,SHOP_003,46.0,3,Fair
BIKE_36418,SHOP_009,22.0,3,Good
BIKE_36418,SHOP_003,24.0,3,Good
BIKE_13355,SHOP_003,33.0,1,Good
BIKE_13355,SHOP_009,34.0,1,Excellent
BIKE_08322,SHOP_003,35.0,1,Good
BIKE_17815,SHOP_012,47.0,1,Fair
BIKE_12324,SHOP_003,25.0,3,Good
BIKE_12324,SHOP_009,26.0,3,Good
BIKE_18707,SHOP_009,20.0,1,Good
BIKE_03168,SHOP_001,9.0,2,Good
BIKE_02255,SHOP_009,32.0,3,Excellent
BIKE_23627,SHOP_009,29.0,1,Good
BIKE_23627,SHOP_003,26.0,2,Good
BIKE_17104,SHOP_009,12.0,1,Good
BIKE_17104,SHOP_007,12.0,2,Good
BIKE_37640,SHOP_003,21.0,2,Excellent
BIKE_37640,SHOP_010,21.0,3,Fair
BIKE_08277,SHOP_003,30.0,2,Good
BIKE_08277,SHOP_009,30.0,2,Fair
BIKE_05809,SHOP_003,27.0,3,Good
BIKE_05809,SHOP_009,28.0,3,Good
BIKE_05910,SHOP_003,28.0,1,Good
BIKE_05916,SHOP_003,27.0,1,Good
BIKE_05916,SHOP_009,26.0,2,Good
BIKE_21553,SHOP_003,30.0,2,Good
BIKE_21553,SHOP_009,29.0,2,Good
BIKE_00740,SHOP_009,33.0,2,Fair
BIKE_00740,SHOP_003,34.0,1,Good
BIKE_31372,SHOP_009,33.0,2,Good
BIKE_13902,SHOP_006,17.0,3,Excellent
BIKE_27031,SHOP_009,29.0,1,Fair
BIKE_32536,SHOP_009,33.0,2,Good
BIKE_32536,SHOP_003,32.0,3,Fair
BIKE_38238,SHOP_009,25.0,2,Good
BIKE_34812,SHOP_007,17.0,2,Good
BIKE_34812,SHOP_004,17.0,2,Good
BIKE_34386,SHOP_003,34.0,1,Good
BIKE_18527,SHOP_012,42.0,3,Excellent
BIKE_11594,SHOP_012,47.0,1,Fair
BIKE_28385,SHOP_006,8.0,3,Good
BIKE_02867,SHOP_006,10.0,3,Good
BIKE_02867,SHOP_007,11.0,1,Excellent
BIKE_08508,SHOP_003,23.0,1,Excellent
BIKE_08508,SHOP_009,22.0,3,Good
BIKE_34191,SHOP_004,20.0,2,Good
BIKE_22210,SHOP_003,22.0,2,Good
BIKE_22210,SHOP_009,22.0,2,Excellent
BIKE_23707,SHOP_007,10.0,3,Excellent
BIKE_23707,SHOP_006,9.0,2,Fair
BIKE_16131,SHOP_003,20.0,3,Good
BIKE_16131,SHOP_009,21.0,1,Fair
BIKE_16413,SHOP_003,32.0,3,Good
BIKE_19038,SHOP_007,20.0,3,Fair
BIKE_19038,SHOP_006,20.0,3,Fair
BIKE_33606,SHOP_003,27.0,1,Good
BIKE_10925,SHOP_009,8.0,1,Fair
BIKE_26876,SHOP_003,27.0,2,Excellent
BIKE_23601,SHOP_007,9.0,2,Good
BIKE_23601,SHOP_009,10.0,2,Good
BIKE_22261,SHOP_009,19.0,1,Good
BIKE_06730,SHOP_003,21.0,1,Fair
BIKE_07586,SHOP_001,18.0,2,Good
BIKE_07586,SHOP_009,18.0,1,Good
BIKE_01696,SHOP_001,18.0,3,Fair
BIKE_04168,SHOP_003,35.0,2,Good
BIKE_04168,SHOP_009,38.0,1,Excellent
BIKE_11070,SHOP_003,23.0,2,Good
BIKE_13360,SHOP_003,23.0,3,Good
BIKE_28125,SHOP_009,32.0,2,Good
BIKE_15740,SHOP_012,49.0,3,Good
BIKE_21340,SHOP_003,31.0,2,Good
BIKE_21340,SHOP_009,31.0,1,Excellent
BIKE_19875,SHOP_001,13.0,1,Fair
BIKE_03643,SHOP_009,19.0,2,Fair
BIKE_08394,SHOP_007,23.0,2,Good
BIKE_08394,SHOP_003,24.0,1,Good
BIKE_19099,SHOP_003,27.0,3,Fair
BIKE_13658,SHOP_009,25.0,3,Excellent
BIKE_13658,SHOP_003,25.0,3,Good
BIKE_26794,SHOP_009,26.0,3,Excellent
BIKE_26794,SHOP_003,26.0,3,Good
BIKE_06169,SHOP_009,42.0,3,Good
BIKE_26550,SHOP_009,28.0,3,Excellent
BIKE_26550,SHOP_003,28.0,2,Fair
BIKE_25866,SHOP_009,21.0,1,Excellent
BIKE_31599,SHOP_001,10.0,3,Excellent
BIKE_08246,SHOP_004,22.0,1,Fair
BIKE_07100,SHOP_007,12.0,2,Good
BIKE_19015,SHOP_007,9.0,3,Good
BIKE_19015,SHOP_006,9.0,1,Excellent
BIKE_23379,SHOP_003,22.0,3,Good
BIKE_23379,SHOP_009,24.0,1,Fair
BIKE_12038,SHOP_003,23.0,3,Good
BIKE_37915,SHOP_009,22.0,1,Good
BIKE_29657,SHOP_003,24.0,2,Good
BIKE_37013,SHOP_009,35.0,1,Good
BIKE_11510,SHOP_009,20.0,1,Excellent
BIKE_11510,SHOP_003,20.0,1,Good
BIKE_08745,SHOP_009,37.0,2,Excellent
BIKE_08442,SHOP_009,21.0,1,Excellent
BIKE_08442,SHOP_003,23.0,3,Good
BIKE_17756,SHOP_003,33.0,2,Good
BIKE_17756,SHOP_009,32.0,2,Good
BIKE_03855,SHOP_006,21.0,2,Good
BIKE_29949,SHOP_009,8.0,3,Good
BIKE_29949,SHOP_003,10.0,1,Good
BIKE_12972,SHOP_009,30.0,3,Good
BIKE_12972,SHOP_003,28.0,1,Good
BIKE_20392,SHOP_012,41.0,3,Excellent
BIKE_04445,SHOP_006,18.0,1,Good
BIKE_00918,SHOP_001,22.0,1,Excellent
BIKE_00918,SHOP_006,19.0,3,Fair
BIKE_38291,SHOP_003,28.0,2,Good
BIKE_25950,SHOP_009,11.0,1,Good
BIKE_38649,SHOP_003,20.0,1,Good
BIKE_06379,SHOP_003,33.0,2,Good
BIKE_06379,SHOP_009,32.0,2,Fair
BIKE_33327,SHOP_001,12.0,1,Fair
BIKE_33327,SHOP_009,9.0,2,Good
BIKE_26192,SHOP_003,12.0,1,Good
BIKE_10732,SHOP_009,20.0,3,Good
BIKE_14827,SHOP_003,9.0,1,Fair
BIKE_14827,SHOP_006,11.0,1,Good
BIKE_15718,SHOP_009,21.0,1,Good
BIKE_26222,SHOP_003,44.0,3,Good
BIKE_26222,SHOP_009,45.0,2,Good
BIKE_17963,SHOP_007,12.0,1,Fair
BIKE_17963,SHOP_009,9.0,2,Good
BIKE_09731,SHOP_009,26.0,1,Good
BIKE_17280,SHOP_003,22.0,1,Fair
BIKE_01661,SHOP_003,31.0,2,Excellent
BIKE_01661,SHOP_009,32.0,1,Good
BIKE_12233,SHOP_012,88.0,2,Good
BIKE_37189,SHOP_009,28.0,2,Good
BIKE_37189,SHOP_003,29.0,2,Fair
BIKE_24015,SHOP_009,18.0,3,Excellent
BIKE_24015,SHOP_010,19.0,1,Fair
BIKE_28267,SHOP_006,10.0,3,Good
BIKE_28267,SHOP_009,9.0,1,Good
BIKE_24038,SHOP_009,11.0,2,Good
BIKE_24038,SHOP_003,11.0,1,Fair
BIKE_01427,SHOP_003,29.0,3,Good
BIKE_01427,SHOP_009,30.0,2,Good
BIKE_26109,SHOP_006,19.0,3,Fair
BIKE_26109,SHOP_010,19.0,1,Good
BIKE_32366,SHOP_009,28.0,1,Good
BIKE_32366,SHOP_003,28.0,1,Fair
BIKE_12481,SHOP_009,26.0,1,Good
BIKE_35690,SHOP_003,28.0,2,Good
BIKE_35690,SHOP_009,31.0,2,Good
BIKE_27868,SHOP_006,11.0,3,Excellent
BIKE_33546,SHOP_003,20.0,1,Good
BIKE_17526,SHOP_003,29.0,3,Good
BIKE_23694,SHOP_009,31.0,3,Good
BIKE_23694,SHOP_003,32.0,3,Good
BIKE_05356,SHOP_007,22.0,3,Excellent
BIKE_05356,SHOP_001,22.0,3,Excellent
BIKE_31564,SHOP_006,9.0,2,Good
BIKE_31564,SHOP_003,10.0,3,Good
BIKE_23636,SHOP_003,25.0,2,Good
BIKE_22089,SHOP_001,19.0,3,Good
BIKE_26273,SHOP_007,9.0,3,Good
BIKE_05018,SHOP_006,22.0,3,Good
BIKE_05018,SHOP_003,25.0,3,Good
BIKE_29193,SHOP_003,30.0,2,Good
BIKE_29193,SHOP_009,30.0,1,Fair
BIKE_02276,SHOP_009,49.0,3,Fair
BIKE_13757,SHOP_010,20.0,1,Fair
BIKE_06179,SHOP_009,28.0,1,Excellent
BIKE_17837,SHOP_003,20.0,2,Good
BIKE_21161,SHOP_009,20.0,3,Fair
BIKE_24213,SHOP_003,22.0,3,Good
BIKE_24213,SHOP_009,23.0,2,Good
BIKE_32653,SHOP_003,30.0,3,Excellent
BIKE_32653,SHOP_009,29.0,2,Good
BIKE_12804,SHOP_009,11.0,1,Good
BIKE_12804,SHOP_006,12.0,3,Good
BIKE_34369,SHOP_003,34.0,2,Good
BIKE_34369,SHOP_009,31.0,1,Good
BIKE_03946,SHOP_009,33.0,2,Good
BIKE_20579,SHOP_006,19.0,3,Good
BIKE_20579,SHOP_004,19.0,1,Fair
BIKE_25536,SHOP_004,20.0,3,Good
BIKE_25536,SHOP_006,23.0,1,Excellent
BIKE_20398,SHOP_001,12.0,2,Good
BIKE_20398,SHOP_003,10.0,2,Excellent
BIKE_09786,SHOP_009,28.0,3,Good
BIKE_25777,SHOP_009,24.0,1,Good
BIKE_25777,SHOP_003,25.0,2,Good
BIKE_28658,SHOP_003,39.0,3,Good
BIKE_17305,SHOP_003,46.0,3,Good
BIKE_17305,SHOP_009,44.0,3,Good
BIKE_03938,SHOP_004,21.0,1,Excellent
BIKE_20831,SHOP_003,32.0,3,Good
BIKE_20137,SHOP_009,30.0,2,Good
BIKE_22095,SHOP_012,74.0,3,Good
BIKE_07738,SHOP_003,23.0,1,Good
BIKE_07738,SHOP_009,24.0,1,Good
BIKE_27367,SHOP_003,29.0,3,Good
BIKE_27367,SHOP_009,27.0,3,Fair
BIKE_12833,SHOP_003,41.0,2,Fair
BIKE_22593,SHOP_003,38.0,3,Good
BIKE_15189,SHOP_009,11.0,1,Excellent
BIKE_15189,SHOP_006,12.0,3,Excellent
BIKE_07732,SHOP_003,16.0,1,Good
BIKE_07732,SHOP_001,20.0,3,Excellent
BIKE_05908,SHOP_003,31.0,2,Good
BIKE_35381,SHOP_012,50.0,2,Fair
BIKE_33935,SHOP_006,21.0,3,Good
BIKE_33935,SHOP_001,20.0,2,Good
BIKE_37729,SHOP_012,41.0,1,Good
BIKE_37889,SHOP_003,12.0,2,Excellent
BIKE_12148,SHOP_003,20.0,2,Good
BIKE_12148,SHOP_009,21.0,1,Good
BIKE_28576,SHOP_003,20.0,2,Good
BIKE_36610,SHOP_009,33.0,2,Fair
BIKE_36610,SHOP_003,32.0,1,Fair
BIKE_18809,SHOP_006,23.0,2,Good
BIKE_17447,SHOP_001,22.0,3,Good
BIKE_17447,SHOP_010,23.0,2,Excellent
BIKE_06585,SHOP_003,32.0,2,Good
BIKE_21297,SHOP_001,18.0,1,Good
BIKE_02577,SHOP_009,31.0,2,Fair
BIKE_02577,SHOP_003,30.0,1,Good
BIKE_34879,SHOP_003,22.0,1,Fair
BIKE_18517,SHOP_009,31.0,3,Fair
BIKE_18517,SHOP_003,30.0,3,Good
BIKE_10008,SHOP_009,42.0,3,Excellent
BIKE_35351,SHOP_009,20.0,1,Fair
BIKE_35351,SHOP_007,19.0,1,Fair
BIKE_32051,SHOP_003,19.0,2,Good
BIKE_07557,SHOP_003,27.0,3,Good
BIKE_20494,SHOP_007,8.0,2,Fair
BIKE_20494,SHOP_009,11.0,2,Good
BIKE_31059,SHOP_009,31.0,2,Fair
BIKE_04217,SHOP_009,32.0,3,Good
BIKE_23079,SHOP_003,11.0,2,Good
BIKE_23079,SHOP_001,10.0,2,Good
BIKE_07840,SHOP_007,22.0,3,Excellent
BIKE_07840,SHOP_009,21.0,2,Good
BIKE_32324,SHOP_009,31.0,2,Good
BIKE_32324,SHOP_003,31.0,2,Good
BIKE_12980,SHOP_009,24.0,3,Good
BIKE_12980,SHOP_003,22.0,2,Fair
BIKE_19052,SHOP_007,24.0,3,Excellent
BIKE_31321,SHOP_009,21.0,1,Good
BIKE_31321,SHOP_004,19.0,3,Good
BIKE_25321,SHOP_003,31.0,2,Good
BIKE_25321,SHOP_009,29.0,2,Good
BIKE_12596,SHOP_004,20.0,3,Excellent
BIKE_33322,SHOP_009,8.0,2,Good
BIKE_18885,SHOP_003,20.0,1,Good
BIKE_18885,SHOP_009,20.0,2,Good
BIKE_25002,SHOP_003,21.0,3,Good
BIKE_34783,SHOP_009,17.0,2,Good
BIKE_34783,SHOP_007,18.0,3,Good
BIKE_12854,SHOP_004,18.0,1,Good
BIKE_12854,SHOP_010,18.0,3,Good
BIKE_01092,SHOP_009,29.0,3,Good
BIKE_01092,SHOP_003,32.0,2,Good
BIKE_11846,SHOP_009,10.0,2,Good
BIKE_36814,SHOP_009,19.0,3,Good
BIKE_18776,SHOP_001,19.0,1,Fair
BIKE_18776,SHOP_007,21.0,2,Good
BIKE_08723,SHOP_003,31.0,2,Fair
BIKE_08723,SHOP_009,28.0,2,Good
BIKE_24510,SHOP_009,20.0,3,Good
BIKE_25617,SHOP_009,24.0,2,Good
BIKE_25912,SHOP_009,24.0,3,Good
BIKE_00710,SHOP_003,28.0,1,Good
BIKE_00710,SHOP_009,28.0,2,Fair
BIKE_27432,SHOP_009,27.0,1,Good
BIKE_27432,SHOP_003,27.0,2,Fair
BIKE_38055,SHOP_001,11.0,3,Good
BIKE_38055,SHOP_009,12.0,1,Fair
BIKE_33144,SHOP_006,19.0,3,Good
BIKE_33144,SHOP_004,20.0,3,Good
BIKE_01732,SHOP_003,46.0,2,Good
BIKE_01732,SHOP_009,42.0,2,Excellent
BIKE_14173,SHOP_009,34.0,2,Excellent
BIKE_08099,SHOP_009,23.0,2,Fair
BIKE_30081,SHOP_009,38.0,1,Excellent
BIKE_08686,SHOP_009,24.0,2,Good
BIKE_08686,SHOP_010,23.0,3,Good
BIKE_25639,SHOP_004,21.0,2,Fair
BIKE_22909,SHOP_012,49.0,2,Good
BIKE_22251,SHOP_012,48.0,3,Good
BIKE_23273,SHOP_010,23.0,2,Fair
BIKE_35855,SHOP_003,32.0,3,Good
BIKE_04528,SHOP_009,27.0,1,Good
BIKE_04528,SHOP_003,29.0,2,Good
BIKE_06492,SHOP_009,40.0,3,Good
BIKE_12660,SHOP_001,8.0,1,Good
BIKE_12660,SHOP_007,9.0,3,Fair
BIKE_34899,SHOP_009,13.0,1,Good
BIKE_21026,SHOP_009,22.0,1,Good
BIKE_14928,SHOP_009,28.0,1,Excellent
BIKE_22833,SHOP_012,50.0,2,Good
BIKE_32012,SHOP_003,23.0,3,Good
BIKE_32012,SHOP_009,22.0,3,Good
BIKE_35766,SHOP_009,22.0,3,Fair
BIKE_35766,SHOP_003,22.0,1,Good
BIKE_06197,SHOP_009,36.0,3,Excellent
BIKE_36016,SHOP_009,30.0,3,Good
BIKE_23370,SHOP_003,27.0,2,Good
BIKE_23370,SHOP_009,26.0,1,Good
BIKE_16085,SHOP_003,20.0,2,Good
BIKE_11506,SHOP_009,29.0,3,Good
BIKE_11506,SHOP_003,31.0,2,Excellent
BIKE_11286,SHOP_009,22.0,3,Good
BIKE_13911,SHOP_007,12.0,1,Excellent
BIKE_13911,SHOP_009,11.0,3,Good
BIKE_15757,SHOP_009,34.0,1,Excellent
BIKE_00566,SHOP_009,31.0,1,Good
BIKE_00566,SHOP_003,31.0,2,Excellent
BIKE_24449,SHOP_003,31.0,3,Fair
BIKE_24145,SHOP_009,27.0,3,Good
BIKE_01588,SHOP_003,36.0,2,Good
BIKE_01588,SHOP_009,36.0,3,Good
BIKE_15809,SHOP_012,58.0,3,Good
BIKE_05754,SHOP_003,29.0,2,Good
BIKE_14686,SHOP_003,20.0,1,Fair
BIKE_14686,SHOP_004,17.0,3,Fair
BIKE_32737,SHOP_012,118.0,2,Good
BIKE_00314,SHOP_003,31.0,1,Good
BIKE_33553,SHOP_009,39.0,3,Fair
BIKE_24270,SHOP_012,61.0,1,Good
BIKE_16909,SHOP_010,20.0,1,Fair
BIKE_16909,SHOP_001,21.0,2,Good
BIKE_07821,SHOP_003,17.0,3,Good
BIKE_01837,SHOP_009,23.0,1,Good
BIKE_02645,SHOP_003,20.0,2,Good
BIKE_35896,SHOP_009,34.0,1,Good
BIKE_17433,SHOP_012,45.0,1,Good
BIKE_35897,SHOP_003,24.0,3,Good
BIKE_35395,SHOP_003,23.0,2,Good
BIKE_35395,SHOP_009,19.0,3,Excellent
BIKE_23340,SHOP_003,23.0,2,Good
BIKE_23340,SHOP_009,21.0,3,Good
BIKE_03425,SHOP_009,21.0,3,Fair
BIKE_03425,SHOP_003,21.0,2,Good
BIKE_15108,SHOP_009,31.0,1,Good
BIKE_15108,SHOP_003,29.0,1,Good
BIKE_21210,SHOP_007,16.0,3,Fair
BIKE_33581,SHOP_009,35.0,3,Good
BIKE_33581,SHOP_003,33.0,2,Fair
BIKE_37111,SHOP_003,25.0,3,Good
BIKE_01219,SHOP_003,28.0,3,Good
BIKE_01219,SHOP_009,27.0,2,Fair
BIKE_13649,SHOP_009,21.0,1,Fair
BIKE_13649,SHOP_003,22.0,2,Excellent
BIKE_36505,SHOP_009,11.0,3,Good
BIKE_36505,SHOP_006,10.0,1,Good
BIKE_00052,SHOP_010,23.0,3,Excellent
BIKE_00052,SHOP_009,23.0,3,Good
BIKE_23677,SHOP_009,26.0,1,Good
BIKE_04968,SHOP_001,21.0,3,Good
BIKE_05676,SHOP_009,18.0,1,Good
BIKE_21567,SHOP_007,9.0,3,Good
BIKE_21487,SHOP_009,25.0,1,Good
BIKE_21487,SHOP_003,24.0,1,Good
BIKE_01434,SHOP_009,27.0,1,Good
BIKE_29682,SHOP_012,43.0,2,Good
BIKE_22777,SHOP_009,27.0,1,Good
BIKE_22777,SHOP_003,24.0,3,Excellent
BIKE_00308,SHOP_007,11.0,2,Fair
BIKE_00308,SHOP_003,10.0,3,Good
BIKE_38248,SHOP_009,32.0,2,Fair
BIKE_22645,SHOP_009,11.0,2,Good
BIKE_33430,SHOP_003,29.0,2,Good
BIKE_28864,SHOP_003,28.0,2,Excellent
BIKE_33881,SHOP_003,23.0,2,Good
BIKE_33881,SHOP_009,24.0,3,Good
BIKE_18867,SHOP_007,18.0,1,Excellent
BIKE_27210,SHOP_010,21.0,1,Good
BIKE_27210,SHOP_007,24.0,1,Good
BIKE_21794,SHOP_010,18.0,2,Fair
BIKE_37850,SHOP_009,43.0,1,Good
BIKE_37850,SHOP_003,42.0,3,Good
BIKE_28026,SHOP_007,23.0,2,Excellent
BIKE_01000,SHOP_009,30.0,1,Excellent
BIKE_01000,SHOP_003,29.0,3,Good
BIKE_34757,SHOP_009,31.0,2,Excellent
BIKE_08363,SHOP_003,24.0,3,Good
BIKE_05961,SHOP_009,21.0,2,Good
BIKE_35662,SHOP_003,29.0,3,Fair
BIKE_15083,SHOP_003,9.0,2,Good
BIKE_15083,SHOP_006,10.0,1,Fair
BIKE_38727,SHOP_009,25.0,2,Good
BIKE_38727,SHOP_004,24.0,3,Good
BIKE_20351,SHOP_012,40.0,2,Good
BIKE_25072,SHOP_012,40.0,3,Fair
BIKE_07672,SHOP_004,22.0,3,Good
BIKE_07672,SHOP_003,22.0,3,Good
BIKE_15113,SHOP_003,39.0,1,Good
BIKE_14764,SHOP_003,32.0,2,Good
BIKE_14764,SHOP_009,31.0,2,Good
BIKE_03737,SHOP_003,37.0,1,Good
BIKE_03737,SHOP_009,39.0,3,Excellent
BIKE_06824,SHOP_001,11.0,2,Good
BIKE_06824,SHOP_003,11.0,3,Excellent
BIKE_37195,SHOP_009,25.0,2,Good
BIKE_37195,SHOP_003,24.0,1,Good
BIKE_27699,SHOP_001,22.0,3,Good
BIKE_27699,SHOP_004,22.0,2,Excellent
BIKE_23681,SHOP_012,44.0,2,Fair
BIKE_25795,SHOP_009,20.0,2,Good
BIKE_25795,SHOP_003,19.0,3,Good
BIKE_17112,SHOP_001,20.0,1,Fair
BIKE_17112,SHOP_007,21.0,2,Good
BIKE_35045,SHOP_003,26.0,3,Good
BIKE_21152,SHOP_003,33.0,2,Excellent
BIKE_21152,SHOP_009,34.0,3,Excellent
BIKE_17067,SHOP_012,46.0,2,Fair
BIKE_26885,SHOP_001,11.0,1,Good
BIKE_26885,SHOP_003,10.0,3,Fair
BIKE_30871,SHOP_010,20.0,3,Good
BIKE_10477,SHOP_003,30.0,1,Good
BIKE_27443,SHOP_009,10.0,2,Good
BIKE_27443,SHOP_007,13.0,2,Fair
BIKE_13474,SHOP_001,10.0,3,Good
BIKE_13474,SHOP_006,10.0,2,Good
BIKE_14766,SHOP_003,30.0,2,Fair
BIKE_14766,SHOP_009,30.0,3,Good
BIKE_02761,SHOP_006,13.0,1,Excellent
BIKE_37417,SHOP_006,11.0,2,Excellent
BIKE_37417,SHOP_007,9.0,3,Good
BIKE_36303,SHOP_003,20.0,1,Good
BIKE_02448,SHOP_006,20.0,1,Good
BIKE_24184,SHOP_006,20.0,1,Excellent
BIKE_20904,SHOP_003,19.0,3,Good
BIKE_08171,SHOP_009,32.0,1,Good
BIKE_08171,SHOP_003,34.0,1,Good
BIKE_29903,SHOP_003,38.0,3,Excellent
BIKE_29903,SHOP_009,37.0,2,Good
BIKE_02992,SHOP_009,29.0,3,Good
BIKE_31920,SHOP_001,19.0,3,Good
BIKE_31920,SHOP_003,16.0,3,Good
BIKE_17406,SHOP_003,30.0,1,Excellent
BIKE_04157,SHOP_009,11.0,2,Good
BIKE_04157,SHOP_007,10.0,3,Good
BIKE_23708,SHOP_012,48.0,2,Good
BIKE_04580,SHOP_009,38.0,3,Fair
BIKE_37064,SHOP_003,25.0,2,Good
BIKE_01398,SHOP_012,47.0,3,Excellent
BIKE_01464,SHOP_009,23.0,2,Good
BIKE_01464,SHOP_003,25.0,2,Good
BIKE_23910,SHOP_003,26.0,1,Good
BIKE_23910,SHOP_009,27.0,2,Fair
BIKE_10115,SHOP_012,72.0,1,Good
BIKE_21358,SHOP_009,43.0,3,Good
BIKE_11076,SHOP_003,21.0,1,Good
BIKE_00098,SHOP_003,35.0,1,Fair
BIKE_17079,SHOP_003,48.0,2,Good
BIKE_17079,SHOP_009,49.0,3,Good
BIKE_31862,SHOP_007,22.0,2,Good
BIKE_31862,SHOP_006,24.0,3,Good
BIKE_35121,SHOP_009,24.0,3,Excellent
BIKE_33393,SHOP_009,26.0,2,Fair
BIKE_33393,SHOP_003,24.0,2,Good
BIKE_11475,SHOP_003,25.0,3,Fair
BIKE_27552,SHOP_003,30.0,1,Good
BIKE_27552,SHOP_009,29.0,1,Good
BIKE_19191,SHOP_009,32.0,1,Good
BIKE_06253,SHOP_009,35.0,1,Fair
BIKE_23902,SHOP_003,19.0,3,Excellent
BIKE_23902,SHOP_009,19.0,1,Good
BIKE_14615,SHOP_003,28.0,3,Excellent
BIKE_00993,SHOP_007,11.0,2,Good
BIKE_36173,SHOP_009,21.0,2,Excellent
BIKE_36173,SHOP_003,21.0,3,Good
BIKE_33521,SHOP_003,31.0,3,Excellent
BIKE_00096,SHOP_009,40.0,2,Good
BIKE_26952,SHOP_006,9.0,2,Good
BIKE_26952,SHOP_009,11.0,1,Excellent
BIKE_27247,SHOP_003,30.0,3,Fair
BIKE_27247,SHOP_009,31.0,2,Good
BIKE_20983,SHOP_003,9.0,3,Good
BIKE_30002,SHOP_007,10.0,2,Good
BIKE_34476,SHOP_003,9.0,3,Good
BIKE_36792,SHOP_003,32.0,1,Fair
BIKE_36792,SHOP_009,33.0,3,Excellent
BIKE_38365,SHOP_003,19.0,1,Good
BIKE_38365,SHOP_009,20.0,3,Good
BIKE_35320,SHOP_009,36.0,2,Excellent
BIKE_32041,SHOP_003,32.0,3,Good
BIKE_32041,SHOP_009,31.0,1,Fair
BIKE_23462,SHOP_003,29.0,2,Excellent
BIKE_23462,SHOP_009,31.0,3,Good
BIKE_25312,SHOP_009,33.0,2,Good
BIKE_25312,SHOP_003,30.0,1,Good
BIKE_12744,SHOP_001,24.0,1,Excellent
